symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,21033090263.96,2350.99,True,
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,20146035864.02,75069.7,True,
ETHUSDC,ETH,PERPETUAL,USDC,TRADING,2024-01-03 12:35:00+00:00,2,3,4801697401.65,2350.03,True,
BTCUSDC,BTC,PERPETUAL,USDC,TRADING,2024-01-03 12:30:00+00:00,1,3,3947050046.4,75090.0,True,
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,2948045926.0503,96.25,True,
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,1267020181.0624,1.5463,True,
1000PEPEUSDT,1000PEPE,PERPETUAL,USDT,TRADING,2023-05-05 00:00:00+00:00,7,0,1122204199.9498348,0.0039997,True,
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,1046873688.62006,0.10324,True,
ZECUSDT,ZEC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,860330300.56,275.78,True,
GUSDT,G,PERPETUAL,USDT,TRADING,2024-08-15 12:30:00+00:00,7,0,647895344.726391,0.005336,True,
RIVERUSDT,RIVER,PERPETUAL,USDT,TRADING,2025-10-17 14:45:00+00:00,6,1,607569324.9746,21.608,True,
TAOUSDT,TAO,PERPETUAL,USDT,TRADING,2024-04-11 14:30:00+00:00,2,3,598657089.76,279.65,True,
HYPEUSDT,HYPE,PERPETUAL,USDT,TRADING,2025-05-30 10:30:00+00:00,5,2,519877614.75249,40.905,True,
BNBUSDT,BNB,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,3,2,511836160.672,681.05,True,
SOLUSDC,SOL,PERPETUAL,USDC,TRADING,2024-01-03 12:45:00+00:00,4,2,461310475.9715,96.29,True,
TRUMPUSDT,TRUMP,PERPETUAL,USDT,TRADING,2025-01-18 13:00:00+00:00,6,2,388839784.04875,3.888,True,
PIPPINUSDT,PIPPIN,PERPETUAL,USDT,TRADING,2025-01-24 10:15:00+00:00,7,0,371117217.38119,0.19599,True,
ADAUSDT,ADA,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,5,0,345339278.5451,0.2907,True,
SUIUSDT,SUI,PERPETUAL,USDT,TRADING,2023-05-03 00:00:00+00:00,6,1,269755111.84332,1.0742,True,
SIRENUSDT,SIREN,PERPETUAL,USDT,TRADING,2025-03-22 09:00:00+00:00,7,0,268262576.19332,0.47431,True,
DOTUSDT,DOT,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,3,1,261787816.029,1.634,True,
XRPUSDC,XRP,PERPETUAL,USDC,TRADING,2024-01-03 12:50:00+00:00,4,1,233412288.5708,1.5465,True,
AVAXUSDT,AVAX,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,0,228608590.312,10.481,True,
FETUSDT,FET,PERPETUAL,USDT,TRADING,2023-01-15 07:00:00+00:00,7,0,216108060.8331,0.2368,True,
FILUSDT,FIL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,3,1,208241151.962,0.982,True,
LINKUSDT,LINK,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,3,2,207213016.81,9.945,True,
PAXGUSDT,PAXG,PERPETUAL,USDT,TRADING,2025-03-27 10:30:00+00:00,4,3,205887166.2484,4992.09,True,
NEARUSDT,NEAR,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,0,205531827.351,1.498,True,
WIFUSDT,WIF,PERPETUAL,USDT,TRADING,2024-01-18 14:15:00+00:00,7,1,145702687.13429,0.1884,True,
FARTCOINUSDT,FARTCOIN,PERPETUAL,USDT,TRADING,2024-12-20 18:45:00+00:00,7,1,124672912.11809,0.2052,True,
BCHUSDT,BCH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,118330174.32,478.55,True,
ENAUSDT,ENA,PERPETUAL,USDT,TRADING,2024-04-02 12:30:00+00:00,7,0,115619735.0312,0.1192,True,
LTCUSDT,LTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,113761088.42,58.75,True,
UNIUSDT,UNI,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,0,113270076.722,4.147,True,
PUMPUSDT,PUMP,PERPETUAL,USDT,TRADING,2025-07-10 07:30:00+00:00,7,0,111655206.879509,0.002153,True,
LYNUSDT,LYN,PERPETUAL,USDT,TRADING,2025-10-06 07:30:00+00:00,7,0,111325253.84593,0.06009,True,
XANUSDT,XAN,PERPETUAL,USDT,TRADING,2025-09-29 10:30:00+00:00,7,0,109112536.531969,0.011152,True,
WLDUSDT,WLD,PERPETUAL,USDT,TRADING,2023-07-24 12:00:00+00:00,7,0,107026449.3621,0.3986,True,
REZUSDT,REZ,PERPETUAL,USDT,TRADING,2024-04-30 14:00:00+00:00,7,0,104379370.370222,0.003844,True,
DEGOUSDT,DEGO,PERPETUAL,USDT,TRADING,2024-12-13 13:15:00+00:00,7,1,103222766.87656,1.1745,True,
ASTERUSDT,ASTER,PERPETUAL,USDT,TRADING,2025-09-19 12:00:00+00:00,7,0,100099346.2737,0.7507,True,
BEATUSDT,BEAT,PERPETUAL,USDT,TRADING,2025-11-12 12:15:00+00:00,7,0,98192979.2415,0.4642,True,
