symbol,base_asset,contract_type,quote_asset,status,onboard_date,price_precision,quantity_precision,quote_volume_24h,last_price,eligible,rejection_reason
BTCUSDT,BTC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,14027423348.0,71103.9,True,
ETHUSDT,ETH,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,12163782347.89,2163.11,True,
BTCUSDC,BTC,PERPETUAL,USDC,TRADING,2024-01-03 12:30:00+00:00,1,3,3298843519.9,71129.9,True,
ETHUSDC,ETH,PERPETUAL,USDC,TRADING,2024-01-03 12:35:00+00:00,2,3,3012244568.33,2162.33,True,
SOLUSDT,SOL,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,2,1884341602.2647,89.67,True,
XRPUSDT,XRP,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,4,1,739850275.7812,1.4584,True,
TAOUSDT,TAO,PERPETUAL,USDT,TRADING,2024-04-11 14:30:00+00:00,2,3,607289000.9,297.41,True,
PAXGUSDT,PAXG,PERPETUAL,USDT,TRADING,2025-03-27 10:30:00+00:00,4,3,594189042.7819,4704.32,True,
LYNUSDT,LYN,PERPETUAL,USDT,TRADING,2025-10-06 07:30:00+00:00,7,0,577074510.17536,0.08199,True,
HYPEUSDT,HYPE,PERPETUAL,USDT,TRADING,2025-05-30 10:30:00+00:00,5,2,547862575.39088,39.985,True,
DOGEUSDT,DOGE,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,6,0,459683284.49219,0.09441,True,
ZECUSDT,ZEC,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,2,3,430312444.16,236.81,True,
RIVERUSDT,RIVER,PERPETUAL,USDT,TRADING,2025-10-17 14:45:00+00:00,6,1,372880092.9538,20.724,True,
SIRENUSDT,SIREN,PERPETUAL,USDT,TRADING,2025-03-22 09:00:00+00:00,7,0,370336746.8719,0.92483,True,
BNBUSDT,BNB,PERPETUAL,USDT,TRADING,2019-09-25 08:00:00+00:00,3,2,326433420.042,646.11,True,
1000PEPEUSDT,1000PEPE,PERPETUAL,USDT,TRADING,2023-05-05 00:00:00+00:00,7,0,315506553.9303917,0.0034462,True,
SOLUSDC,SOL,PERPETUAL,USDC,TRADING,2024-01-03 12:45:00+00:00,4,2,248321120.6322,89.71,True,
PIPPINUSDT,PIPPIN,PERPETUAL,USDT,TRADING,2025-01-24 10:15:00+00:00,7,0,223748175.52282,0.08268,True,
DEGOUSDT,DEGO,PERPETUAL,USDT,TRADING,2024-12-13 13:15:00+00:00,7,1,196376702.6348,0.4643,True,
UAIUSDT,UAI,PERPETUAL,USDT,TRADING,2025-11-06 11:30:00+00:00,7,0,192337611.1474,0.5623,True,
